nodelist=r23m[0003-0007]
[MUST] MUST configuration ... centralized checks with fall-back application crash handling (very slow)
[MUST] Using prebuilt infrastructure at /home/ss540294/.cache/must/prebuilds/92d58bdee39116cfafb401fa88d652eb
[MUST] Weaver ... success
[MUST] Generating P^nMPI configuration ... success
[MUST] Infrastructure in "/home/ss540294/.cache/must/prebuilds/92d58bdee39116cfafb401fa88d652eb" is present and used.
[MUST] Search for linked P^nMPI ... not found ... using LD_PRELOAD to load P^nMPI ... success
[MUST] Note: MPI RMA support requires the application to be built with Clang >= 15.Executing application:
# MPI communication: MPI-RMA with lock_all
# Running problem size 20^3 per domain until completion
# Num processors: 216
# Total number of elements: 1728000 

To run other sizes, use -s <integer>.
To run a fixed number of iterations, use -i <integer>.
To run a more or less balanced region set, use -b <integer>.
To change the relative costs of regions, use -c <integer>.
To print out progress, use -p
To write an output file for VisIt, use -v
See help (-h) for more options

Run completed:
   Problem size        =  20
   MPI tasks           =  216
   Iteration count     =  4264
   Final Origin Energy =  2.489232e+06
   Testing Plane 0 of Energy Array on rank 0:
        MaxAbsDiff   = 2.270099e-09
        TotalAbsDiff = 1.747094e-08
        MaxRelDiff   = 4.423149e-14

Elapsed time         =    6.8e+02 (s)
Grind time (us/z/c)  =  20.077348 (per dom)  ( 684.87848 overall)
FOM                  =  10758.393 (z/s)

[GTI] Total Memory Consumption Layer 1 (max_rss): 104804.137 MiB
[GTI] Rank 0, Layer 1:	485.605 MiB 
[GTI] Rank 1, Layer 1:	462.531 MiB 
[GTI] Rank 2, Layer 1:	458.898 MiB 
[GTI] Rank 3, Layer 1:	457.707 MiB 
[GTI] Rank 4, Layer 1:	459.105 MiB 
[GTI] Rank 5, Layer 1:	482.508 MiB 
[GTI] Rank 6, Layer 1:	467.582 MiB 
[GTI] Rank 7, Layer 1:	477.961 MiB 
[GTI] Rank 8, Layer 1:	475.766 MiB 
[GTI] Rank 9, Layer 1:	475.969 MiB 
[GTI] Rank 10, Layer 1:	477.215 MiB 
[GTI] Rank 11, Layer 1:	473.316 MiB 
[GTI] Rank 12, Layer 1:	466.457 MiB 
[GTI] Rank 13, Layer 1:	479.727 MiB 
[GTI] Rank 14, Layer 1:	476.125 MiB 
[GTI] Rank 15, Layer 1:	473.793 MiB 
[GTI] Rank 16, Layer 1:	473.230 MiB 
[GTI] Rank 17, Layer 1:	468.641 MiB 
[GTI] Rank 18, Layer 1:	467.039 MiB 
[GTI] Rank 19, Layer 1:	472.773 MiB 
[GTI] Rank 20, Layer 1:	478.391 MiB 
[GTI] Rank 21, Layer 1:	474.336 MiB 
[GTI] Rank 22, Layer 1:	473.559 MiB 
[GTI] Rank 23, Layer 1:	475.312 MiB 
[GTI] Rank 24, Layer 1:	464.828 MiB 
[GTI] Rank 25, Layer 1:	472.871 MiB 
[GTI] Rank 26, Layer 1:	476.570 MiB 
[GTI] Rank 27, Layer 1:	470.859 MiB 
[GTI] Rank 28, Layer 1:	474.605 MiB 
[GTI] Rank 29, Layer 1:	471.266 MiB 
[GTI] Rank 30, Layer 1:	480.594 MiB 
[GTI] Rank 31, Layer 1:	479.043 MiB 
[GTI] Rank 32, Layer 1:	479.395 MiB 
[GTI] Rank 33, Layer 1:	475.512 MiB 
[GTI] Rank 34, Layer 1:	477.961 MiB 
[GTI] Rank 35, Layer 1:	476.965 MiB 
[GTI] Rank 36, Layer 1:	482.836 MiB 
[GTI] Rank 37, Layer 1:	483.777 MiB 
[GTI] Rank 38, Layer 1:	483.906 MiB 
[GTI] Rank 39, Layer 1:	486.648 MiB 
[GTI] Rank 40, Layer 1:	485.574 MiB 
[GTI] Rank 41, Layer 1:	482.609 MiB 
[GTI] Rank 42, Layer 1:	483.344 MiB 
[GTI] Rank 43, Layer 1:	488.703 MiB 
[GTI] Rank 44, Layer 1:	486.781 MiB 
[GTI] Rank 45, Layer 1:	485.828 MiB 
[GTI] Rank 46, Layer 1:	482.617 MiB 
[GTI] Rank 47, Layer 1:	473.965 MiB 
[GTI] Rank 48, Layer 1:	485.066 MiB 
[GTI] Rank 49, Layer 1:	486.285 MiB 
[GTI] Rank 50, Layer 1:	487.078 MiB 
[GTI] Rank 51, Layer 1:	489.121 MiB 
[GTI] Rank 52, Layer 1:	487.465 MiB 
[GTI] Rank 53, Layer 1:	480.348 MiB 
[GTI] Rank 54, Layer 1:	483.492 MiB 
[GTI] Rank 55, Layer 1:	484.277 MiB 
[GTI] Rank 56, Layer 1:	489.336 MiB 
[GTI] Rank 57, Layer 1:	484.699 MiB 
[GTI] Rank 58, Layer 1:	486.414 MiB 
[GTI] Rank 59, Layer 1:	627.633 MiB 
[GTI] Rank 60, Layer 1:	481.836 MiB 
[GTI] Rank 61, Layer 1:	487.270 MiB 
[GTI] Rank 62, Layer 1:	488.707 MiB 
[GTI] Rank 63, Layer 1:	483.711 MiB 
[GTI] Rank 64, Layer 1:	487.945 MiB 
[GTI] Rank 65, Layer 1:	478.066 MiB 
[GTI] Rank 66, Layer 1:	488.219 MiB 
[GTI] Rank 67, Layer 1:	474.777 MiB 
[GTI] Rank 68, Layer 1:	476.922 MiB 
[GTI] Rank 69, Layer 1:	473.152 MiB 
[GTI] Rank 70, Layer 1:	479.359 MiB 
[GTI] Rank 71, Layer 1:	495.703 MiB 
[GTI] Rank 72, Layer 1:	475.855 MiB 
[GTI] Rank 73, Layer 1:	484.660 MiB 
[GTI] Rank 74, Layer 1:	481.566 MiB 
[GTI] Rank 75, Layer 1:	482.922 MiB 
[GTI] Rank 76, Layer 1:	484.625 MiB 
[GTI] Rank 77, Layer 1:	483.297 MiB 
[GTI] Rank 78, Layer 1:	482.344 MiB 
